   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   1.1000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   1.2500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   1.4000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   1.5500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   1.7000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   1.8500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.0000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.1500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.3000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.4500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.6000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.7500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   2.9000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   3.0500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   3.2000000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   3.3500000e+02	
   4.6000000e-01	   1.0000000e-01	   4.2000000e-02	   3.2000000e-01	   5.7000000e+01	   6.4000000e+01	   2.3000000e+01	   3.5000000e+02	
